trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
1916,16:09:00,16:09:00,18,2,,0,0,1
1916,16:19:00,16:19:00,8,3,,0,0,1
1916,16:29:00,16:29:00,20,4,,0,0,1
1916,16:33:00,16:33:00,87,5,,0,0,1
1917,16:14:00,16:14:00,17,1,,0,0,1
1917,16:20:00,16:20:00,4,2,,0,0,1
1917,16:29:00,16:29:00,19,3,,0,0,1
1917,16:41:00,16:41:00,20,4,,0,0,1
1917,16:45:00,16:45:00,87,5,,0,0,1
1918,16:26:00,16:26:00,17,1,,0,0,1
1918,16:33:00,16:33:00,18,2,,0,0,1
1918,16:43:00,16:43:00,8,3,,0,0,1
1918,16:53:00,16:53:00,20,4,,0,0,1
1918,16:57:00,16:57:00,87,5,,0,0,1
1919,16:38:00,16:38:00,17,1,,0,0,1
1919,16:44:00,16:44:00,4,2,,0,0,1
1919,16:53:00,16:53:00,19,3,,0,0,1
1919,17:05:00,17:05:00,20,4,,0,0,1
1919,17:09:00,17:09:00,87,5,,0,0,1
1920,16:50:00,16:50:00,17,1,,0,0,1
1920,16:57:00,16:57:00,18,2,,0,0,1
1920,17:07:00,17:07:00,8,3,,0,0,1
1920,17:17:00,17:17:00,20,4,,0,0,1
1920,17:21:00,17:21:00,87,5,,0,0,1
1921,17:04:00,17:04:00,17,1,,0,0,1
1921,17:10:00,17:10:00,4,2,,0,0,1
1921,17:19:00,17:19:00,19,3,,0,0,1
1921,17:31:00,17:31:00,20,4,,0,0,1
1921,17:35:00,17:35:00,87,5,,0,0,1
1922,17:14:00,17:14:00,17,1,,0,0,1
1922,17:21:00,17:21:00,18,2,,0,0,1
1922,17:31:00,17:31:00,8,3,,0,0,1
1922,17:41:00,17:41:00,20,4,,0,0,1
1922,17:45:00,17:45:00,87,5,,0,0,1
1923,17:28:00,17:28:00,17,1,,0,0,1
1923,17:34:00,17:34:00,4,2,,0,0,1
1923,17:43:00,17:43:00,19,3,,0,0,1
1923,17:55:00,17:55:00,20,4,,0,0,1
1923,17:59:00,17:59:00,87,5,,0,0,1
1924,17:38:00,17:38:00,17,1,,0,0,1
1924,17:45:00,17:45:00,18,2,,0,0,1
1924,17:55:00,17:55:00,8,3,,0,0,1
1924,18:05:00,18:05:00,20,4,,0,0,1
1924,18:09:00,18:09:00,87,5,,0,0,1
1925,17:52:00,17:52:00,17,1,,0,0,1
1925,17:58:00,17:58:00,4,2,,0,0,1
1925,18:07:00,18:07:00,19,3,,0,0,1
1925,18:19:00,18:19:00,20,4,,0,0,1
1925,18:23:00,18:23:00,87,5,,0,0,1
1932,18:02:00,18:02:00,17,1,,0,0,1
1932,18:09:00,18:09:00,18,2,,0,0,1
1932,18:19:00,18:19:00,8,3,,0,0,1
1932,18:29:00,18:29:00,20,4,,0,0,1
1932,18:33:00,18:33:00,87,5,,0,0,1
1933,18:16:00,18:16:00,17,1,,0,0,1
1933,18:22:00,18:22:00,4,2,,0,0,1
1933,18:31:00,18:31:00,19,3,,0,0,1
1933,18:43:00,18:43:00,20,4,,0,0,1
1933,18:47:00,18:47:00,87,5,,0,0,1
1934,18:26:00,18:26:00,17,1,,0,0,1
1934,18:33:00,18:33:00,18,2,,0,0,1
1934,18:43:00,18:43:00,8,3,,0,0,1
1934,18:53:00,18:53:00,20,4,,0,0,1
1934,18:57:00,18:57:00,87,5,,0,0,1
1935,18:40:00,18:40:00,17,1,,0,0,1
1935,18:46:00,18:46:00,4,2,,0,0,1
1935,18:55:00,18:55:00,19,3,,0,0,1
1935,19:07:00,19:07:00,20,4,,0,0,1
1935,19:11:00,19:11:00,87,5,,0,0,1
1936,18:50:00,18:50:00,17,1,,0,0,1
1936,18:57:00,18:57:00,18,2,,0,0,1
1936,19:07:00,19:07:00,8,3,,0,0,1
1936,19:17:00,19:17:00,20,4,,0,0,1
1936,19:21:00,19:21:00,87,5,,0,0,1
1937,19:04:00,19:04:00,17,1,,0,0,1
1937,19:10:00,19:10:00,4,2,,0,0,1
1937,19:19:00,19:19:00,19,3,,0,0,1
1937,19:31:00,19:31:00,20,4,,0,0,1
1937,19:35:00,19:35:00,87,5,,0,0,1
1938,19:14:00,19:14:00,17,1,,0,0,1
1938,19:21:00,19:21:00,18,2,,0,0,1
1938,19:31:00,19:31:00,8,3,,0,0,1
1938,19:41:00,19:41:00,20,4,,0,0,1
1938,19:45:00,19:45:00,87,5,,0,0,1
1939,19:29:00,19:29:00,17,1,,0,0,1
1939,19:37:00,19:37:00,4,2,,0,0,1
1939,19:45:00,19:45:00,18,3,,0,0,1
1939,19:53:00,19:53:00,19,4,,0,0,1
1939,20:02:00,20:02:00,8,5,,0,0,1
1939,20:13:00,20:13:00,20,6,,0,0,1
1939,20:17:00,20:17:00,87,7,,0,0,1
1940,20:07:00,20:07:00,17,1,,0,0,1
1940,20:15:00,20:15:00,4,2,,0,0,1
1940,20:23:00,20:23:00,18,3,,0,0,1
1940,20:31:00,20:31:00,19,4,,0,0,1
1940,20:40:00,20:40:00,8,5,,0,0,1
1940,20:51:00,20:51:00,20,6,,0,0,1
1940,20:55:00,20:55:00,87,7,,0,0,1
1941,20:43:00,20:43:00,17,1,,0,0,1
1941,20:51:00,20:51:00,4,2,,0,0,1
1941,20:59:00,20:59:00,18,3,,0,0,1
1941,21:07:00,21:07:00,19,4,,0,0,1
1941,21:16:00,21:16:00,8,5,,0,0,1
1941,21:27:00,21:27:00,20,6,,0,0,1
1941,21:31:00,21:31:00,87,7,,0,0,1
1942,08:46:00,08:46:00,87,1,,0,0,1
1942,08:55:00,08:55:00,20,2,,0,0,1
1942,09:09:00,09:09:00,19,3,,0,0,1
1942,09:19:00,09:19:00,4,4,,0,0,1
1942,09:22:00,09:22:00,17,5,,0,0,1
1943,09:17:00,09:17:00,87,1,,0,0,1
1943,09:26:00,09:26:00,20,2,,0,0,1
1943,09:37:00,09:37:00,8,3,,0,0,1
1943,09:48:00,09:48:00,18,4,,0,0,1
1943,09:52:00,09:52:00,17,5,,0,0,1
1944,09:40:00,09:40:00,87,1,,0,0,1
1944,09:49:00,09:49:00,20,2,,0,0,1
1944,10:03:00,10:03:00,19,3,,0,0,1
1944,10:13:00,10:13:00,4,4,,0,0,1
1944,10:16:00,10:16:00,17,5,,0,0,1
1945,10:10:00,10:10:00,87,1,,0,0,1
1945,10:19:00,10:19:00,20,2,,0,0,1
1945,10:33:00,10:33:00,19,3,,0,0,1
1945,10:43:00,10:43:00,4,4,,0,0,1
1945,10:46:00,10:46:00,17,5,,0,0,1
1946,10:25:00,10:25:00,87,1,,0,0,1
1946,10:34:00,10:34:00,20,2,,0,0,1
1946,10:45:00,10:45:00,8,3,,0,0,1
1946,10:56:00,10:56:00,18,4,,0,0,1
1946,11:00:00,11:00:00,17,5,,0,0,1
1947,10:39:00,10:39:00,87,1,,0,0,1
1947,10:48:00,10:48:00,20,2,,0,0,1
1947,11:02:00,11:02:00,19,3,,0,0,1
1947,11:12:00,11:12:00,4,4,,0,0,1
1947,11:15:00,11:15:00,17,5,,0,0,1
1948,10:54:00,10:54:00,87,1,,0,0,1
1948,11:03:00,11:03:00,20,2,,0,0,1
1948,11:14:00,11:14:00,8,3,,0,0,1
1948,11:25:00,11:25:00,18,4,,0,0,1
1948,11:29:00,11:29:00,17,5,,0,0,1
1949,11:07:00,11:07:00,87,1,,0,0,1
1949,11:16:00,11:16:00,20,2,,0,0,1
1949,11:30:00,11:30:00,19,3,,0,0,1
1949,11:40:00,11:40:00,4,4,,0,0,1
1949,11:43:00,11:43:00,17,5,,0,0,1
1950,11:22:00,11:22:00,87,1,,0,0,1
1950,11:31:00,11:31:00,20,2,,0,0,1
1950,11:42:00,11:42:00,8,3,,0,0,1
1950,11:53:00,11:53:00,18,4,,0,0,1
1950,11:57:00,11:57:00,17,5,,0,0,1
1951,11:35:00,11:35:00,87,1,,0,0,1
1951,11:44:00,11:44:00,20,2,,0,0,1
1951,11:58:00,11:58:00,19,3,,0,0,1
1951,12:08:00,12:08:00,4,4,,0,0,1
1951,12:11:00,12:11:00,17,5,,0,0,1
1952,11:50:00,11:50:00,87,1,,0,0,1
1952,11:59:00,11:59:00,20,2,,0,0,1
1952,12:10:00,12:10:00,8,3,,0,0,1
1952,12:21:00,12:21:00,18,4,,0,0,1
1952,12:25:00,12:25:00,17,5,,0,0,1
1953,12:03:00,12:03:00,87,1,,0,0,1
1953,12:12:00,12:12:00,20,2,,0,0,1
1953,12:26:00,12:26:00,19,3,,0,0,1
1953,12:36:00,12:36:00,4,4,,0,0,1
1953,12:39:00,12:39:00,17,5,,0,0,1
1954,12:18:00,12:18:00,87,1,,0,0,1
1954,12:27:00,12:27:00,20,2,,0,0,1
1954,12:38:00,12:38:00,8,3,,0,0,1
1954,12:49:00,12:49:00,18,4,,0,0,1
1954,12:53:00,12:53:00,17,5,,0,0,1
1955,12:31:00,12:31:00,87,1,,0,0,1
1955,12:40:00,12:40:00,20,2,,0,0,1
1955,12:54:00,12:54:00,19,3,,0,0,1
1955,13:04:00,13:04:00,4,4,,0,0,1
1955,13:07:00,13:07:00,17,5,,0,0,1
1956,12:46:00,12:46:00,87,1,,0,0,1
1956,12:55:00,12:55:00,20,2,,0,0,1
1956,13:06:00,13:06:00,8,3,,0,0,1
1956,13:17:00,13:17:00,18,4,,0,0,1
1956,13:21:00,13:21:00,17,5,,0,0,1
1957,12:59:00,12:59:00,87,1,,0,0,1
1957,13:08:00,13:08:00,20,2,,0,0,1
1957,13:22:00,13:22:00,19,3,,0,0,1
1957,13:32:00,13:32:00,4,4,,0,0,1
1957,13:35:00,13:35:00,17,5,,0,0,1
1958,13:14:00,13:14:00,87,1,,0,0,1
1958,13:23:00,13:23:00,20,2,,0,0,1
1958,13:34:00,13:34:00,8,3,,0,0,1
1958,13:45:00,13:45:00,18,4,,0,0,1
1958,13:49:00,13:49:00,17,5,,0,0,1
1959,13:27:00,13:27:00,87,1,,0,0,1
1959,13:36:00,13:36:00,20,2,,0,0,1
1959,13:50:00,13:50:00,19,3,,0,0,1
1959,14:00:00,14:00:00,4,4,,0,0,1
1959,14:03:00,14:03:00,17,5,,0,0,1
1960,13:42:00,13:42:00,87,1,,0,0,1
1960,13:51:00,13:51:00,20,2,,0,0,1
1960,14:02:00,14:02:00,8,3,,0,0,1
1960,14:13:00,14:13:00,18,4,,0,0,1
1960,14:17:00,14:17:00,17,5,,0,0,1
1961,13:55:00,13:55:00,87,1,,0,0,1
1961,14:04:00,14:04:00,20,2,,0,0,1
1961,14:18:00,14:18:00,19,3,,0,0,1
1961,14:28:00,14:28:00,4,4,,0,0,1
1961,14:31:00,14:31:00,17,5,,0,0,1
1962,14:10:00,14:10:00,87,1,,0,0,1
1962,14:19:00,14:19:00,20,2,,0,0,1
1962,14:30:00,14:30:00,8,3,,0,0,1
1962,14:41:00,14:41:00,18,4,,0,0,1
1962,14:45:00,14:45:00,17,5,,0,0,1
1963,14:23:00,14:23:00,87,1,,0,0,1
1963,14:32:00,14:32:00,20,2,,0,0,1
1963,14:46:00,14:46:00,19,3,,0,0,1
1963,14:56:00,14:56:00,4,4,,0,0,1
1963,14:59:00,14:59:00,17,5,,0,0,1
1964,14:38:00,14:38:00,87,1,,0,0,1
1964,14:47:00,14:47:00,20,2,,0,0,1
1964,14:58:00,14:58:00,8,3,,0,0,1
1964,15:09:00,15:09:00,18,4,,0,0,1
1964,15:13:00,15:13:00,17,5,,0,0,1
1965,14:51:00,14:51:00,87,1,,0,0,1
1965,15:00:00,15:00:00,20,2,,0,0,1
1965,15:14:00,15:14:00,19,3,,0,0,1
1965,15:24:00,15:24:00,4,4,,0,0,1
1965,15:27:00,15:27:00,17,5,,0,0,1
1966,15:06:00,15:06:00,87,1,,0,0,1
1966,15:15:00,15:15:00,20,2,,0,0,1
1966,15:26:00,15:26:00,8,3,,0,0,1
1966,15:37:00,15:37:00,18,4,,0,0,1
1966,15:41:00,15:41:00,17,5,,0,0,1
1967,15:19:00,15:19:00,87,1,,0,0,1
1967,15:28:00,15:28:00,20,2,,0,0,1
1967,15:42:00,15:42:00,19,3,,0,0,1
1967,15:52:00,15:52:00,4,4,,0,0,1
1967,15:55:00,15:55:00,17,5,,0,0,1
1968,15:34:00,15:34:00,87,1,,0,0,1
1968,15:43:00,15:43:00,20,2,,0,0,1
1968,15:54:00,15:54:00,8,3,,0,0,1
1968,16:05:00,16:05:00,18,4,,0,0,1
1968,16:09:00,16:09:00,17,5,,0,0,1
1969,15:47:00,15:47:00,87,1,,0,0,1
1969,15:56:00,15:56:00,20,2,,0,0,1
1969,16:10:00,16:10:00,19,3,,0,0,1
1969,16:20:00,16:20:00,4,4,,0,0,1
1969,16:23:00,16:23:00,17,5,,0,0,1
1970,16:02:00,16:02:00,87,1,,0,0,1
1970,16:11:00,16:11:00,20,2,,0,0,1
1970,16:22:00,16:22:00,8,3,,0,0,1
1970,16:33:00,16:33:00,18,4,,0,0,1
1970,16:37:00,16:37:00,17,5,,0,0,1
1971,16:15:00,16:15:00,87,1,,0,0,1
1971,16:24:00,16:24:00,20,2,,0,0,1
1971,16:38:00,16:38:00,19,3,,0,0,1
1971,16:48:00,16:48:00,4,4,,0,0,1
1971,16:51:00,16:51:00,17,5,,0,0,1
1972,16:30:00,16:30:00,87,1,,0,0,1
1972,16:39:00,16:39:00,20,2,,0,0,1
1972,16:50:00,16:50:00,8,3,,0,0,1
1972,17:01:00,17:01:00,18,4,,0,0,1
1972,17:05:00,17:05:00,17,5,,0,0,1
1973,16:43:00,16:43:00,87,1,,0,0,1
1973,16:52:00,16:52:00,20,2,,0,0,1
1973,17:06:00,17:06:00,19,3,,0,0,1
1973,17:16:00,17:16:00,4,4,,0,0,1
1973,17:19:00,17:19:00,17,5,,0,0,1
1974,16:58:00,16:58:00,87,1,,0,0,1
1974,17:07:00,17:07:00,20,2,,0,0,1
1974,17:18:00,17:18:00,8,3,,0,0,1
1974,17:29:00,17:29:00,18,4,,0,0,1
1974,17:33:00,17:33:00,17,5,,0,0,1
1975,17:11:00,17:11:00,87,1,,0,0,1
1975,17:20:00,17:20:00,20,2,,0,0,1
1975,17:34:00,17:34:00,19,3,,0,0,1
1975,17:44:00,17:44:00,4,4,,0,0,1
1975,17:47:00,17:47:00,17,5,,0,0,1
1976,17:26:00,17:26:00,87,1,,0,0,1
1976,17:35:00,17:35:00,20,2,,0,0,1
1976,17:46:00,17:46:00,8,3,,0,0,1
1976,17:57:00,17:57:00,18,4,,0,0,1
1976,18:01:00,18:01:00,17,5,,0,0,1
1977,17:39:00,17:39:00,87,1,,0,0,1
1977,17:48:00,17:48:00,20,2,,0,0,1
1977,18:02:00,18:02:00,19,3,,0,0,1
1977,18:12:00,18:12:00,4,4,,0,0,1
1977,18:15:00,18:15:00,17,5,,0,0,1
1978,17:54:00,17:54:00,87,1,,0,0,1
1978,18:03:00,18:03:00,20,2,,0,0,1
1978,18:14:00,18:14:00,8,3,,0,0,1
1978,18:25:00,18:25:00,18,4,,0,0,1
1978,18:29:00,18:29:00,17,5,,0,0,1
1979,18:07:00,18:07:00,87,1,,0,0,1
1979,18:16:00,18:16:00,20,2,,0,0,1
1979,18:30:00,18:30:00,19,3,,0,0,1
1979,18:40:00,18:40:00,4,4,,0,0,1
1979,18:43:00,18:43:00,17,5,,0,0,1
1980,18:22:00,18:22:00,87,1,,0,0,1
1980,18:31:00,18:31:00,20,2,,0,0,1
1980,18:42:00,18:42:00,8,3,,0,0,1
1980,18:53:00,18:53:00,18,4,,0,0,1
1980,18:57:00,18:57:00,17,5,,0,0,1
1981,18:35:00,18:35:00,87,1,,0,0,1
1981,18:44:00,18:44:00,20,2,,0,0,1
1981,18:58:00,18:58:00,19,3,,0,0,1
1981,19:08:00,19:08:00,4,4,,0,0,1
1981,19:11:00,19:11:00,17,5,,0,0,1
1982,18:50:00,18:50:00,87,1,,0,0,1
1982,18:59:00,18:59:00,20,2,,0,0,1
1982,19:10:00,19:10:00,8,3,,0,0,1
1982,19:21:00,19:21:00,18,4,,0,0,1
1982,19:25:00,19:25:00,17,5,,0,0,1
1983,19:03:00,19:03:00,87,1,,0,0,1
1983,19:12:00,19:12:00,20,2,,0,0,1
1983,19:26:00,19:26:00,19,3,,0,0,1
1983,19:36:00,19:36:00,4,4,,0,0,1
1983,19:39:00,19:39:00,17,5,,0,0,1
1984,19:18:00,19:18:00,87,1,,0,0,1
1984,19:27:00,19:27:00,20,2,,0,0,1
1984,19:38:00,19:38:00,8,3,,0,0,1
1984,19:49:00,19:49:00,18,4,,0,0,1
1984,19:53:00,19:53:00,17,5,,0,0,1
1985,19:31:00,19:31:00,87,1,,0,0,1
1985,19:40:00,19:40:00,20,2,,0,0,1
1985,19:54:00,19:54:00,19,3,,0,0,1
1985,20:04:00,20:04:00,4,4,,0,0,1
1985,20:07:00,20:07:00,17,5,,0,0,1
1986,19:46:00,19:46:00,87,1,,0,0,1
1986,19:55:00,19:55:00,20,2,,0,0,1
1986,20:06:00,20:06:00,8,3,,0,0,1
1986,20:17:00,20:17:00,18,4,,0,0,1
1986,20:21:00,20:21:00,17,5,,0,0,1
1987,19:59:00,19:59:00,87,1,,0,0,1
1987,20:08:00,20:08:00,20,2,,0,0,1
1987,20:22:00,20:22:00,19,3,,0,0,1
1987,20:32:00,20:32:00,4,4,,0,0,1
1987,20:35:00,20:35:00,17,5,,0,0,1
1988,20:14:00,20:14:00,87,1,,0,0,1
1988,20:23:00,20:23:00,20,2,,0,0,1
1988,20:34:00,20:34:00,8,3,,0,0,1
1988,20:45:00,20:45:00,18,4,,0,0,1
1988,20:49:00,20:49:00,17,5,,0,0,1
1989,20:27:00,20:27:00,87,1,,0,0,1
1989,20:36:00,20:36:00,20,2,,0,0,1
1989,20:50:00,20:50:00,19,3,,0,0,1
1989,21:00:00,21:00:00,4,4,,0,0,1
1989,21:03:00,21:03:00,17,5,,0,0,1
1990,20:42:00,20:42:00,87,1,,0,0,1
1990,20:51:00,20:51:00,20,2,,0,0,1
1990,21:02:00,21:02:00,8,3,,0,0,1
1990,21:13:00,21:13:00,18,4,,0,0,1
1990,21:17:00,21:17:00,17,5,,0,0,1
1991,20:55:00,20:55:00,87,1,,0,0,1
1991,21:04:00,21:04:00,20,2,,0,0,1
1991,21:18:00,21:18:00,19,3,,0,0,1
1991,21:28:00,21:28:00,4,4,,0,0,1
1991,21:31:00,21:31:00,17,5,,0,0,1
1992,08:33:00,08:33:00,17,1,,0,0,1
1992,08:40:00,08:40:00,4,2,,0,0,1
1992,08:51:00,08:51:00,19,3,,0,0,1
1992,09:05:00,09:05:00,20,4,,0,0,1
1992,09:09:00,09:09:00,87,5,,0,0,1
1993,08:58:00,08:58:00,17,1,,0,0,1
1993,09:06:00,09:06:00,18,2,,0,0,1
1993,09:17:00,09:17:00,8,3,,0,0,1
1993,09:29:00,09:29:00,20,4,,0,0,1
1993,09:33:00,09:33:00,87,5,,0,0,1
1994,09:27:00,09:27:00,17,1,,0,0,1
1994,09:34:00,09:34:00,4,2,,0,0,1
1994,09:45:00,09:45:00,19,3,,0,0,1
1994,09:59:00,09:59:00,20,4,,0,0,1
1994,10:03:00,10:03:00,87,5,,0,0,1
1995,09:57:00,09:57:00,17,1,,0,0,1
1995,10:05:00,10:05:00,18,2,,0,0,1
1995,10:16:00,10:16:00,8,3,,0,0,1
1995,10:28:00,10:28:00,20,4,,0,0,1
1995,10:32:00,10:32:00,87,5,,0,0,1
1996,10:21:00,10:21:00,17,1,,0,0,1
1996,10:28:00,10:28:00,4,2,,0,0,1
1996,10:39:00,10:39:00,19,3,,0,0,1
1996,10:53:00,10:53:00,20,4,,0,0,1
1996,10:57:00,10:57:00,87,5,,0,0,1
1997,10:35:00,10:35:00,17,1,,0,0,1
1997,10:43:00,10:43:00,18,2,,0,0,1
1997,10:54:00,10:54:00,8,3,,0,0,1
1997,11:06:00,11:06:00,20,4,,0,0,1
1997,11:10:00,11:10:00,87,5,,0,0,1
1998,10:51:00,10:51:00,17,1,,0,0,1
1998,10:58:00,10:58:00,4,2,,0,0,1
1998,11:09:00,11:09:00,19,3,,0,0,1
1998,11:23:00,11:23:00,20,4,,0,0,1
1998,11:27:00,11:27:00,87,5,,0,0,1
1999,11:05:00,11:05:00,17,1,,0,0,1
1999,11:13:00,11:13:00,18,2,,0,0,1
1999,11:24:00,11:24:00,8,3,,0,0,1
1999,11:36:00,11:36:00,20,4,,0,0,1
1999,11:40:00,11:40:00,87,5,,0,0,1
2000,11:20:00,11:20:00,17,1,,0,0,1
2000,11:27:00,11:27:00,4,2,,0,0,1
2000,11:38:00,11:38:00,19,3,,0,0,1
2000,11:52:00,11:52:00,20,4,,0,0,1
2000,11:56:00,11:56:00,87,5,,0,0,1
2001,11:34:00,11:34:00,17,1,,0,0,1
2001,11:42:00,11:42:00,18,2,,0,0,1
2001,11:53:00,11:53:00,8,3,,0,0,1
2001,12:05:00,12:05:00,20,4,,0,0,1
2001,12:09:00,12:09:00,87,5,,0,0,1
2002,11:48:00,11:48:00,17,1,,0,0,1
2002,11:55:00,11:55:00,4,2,,0,0,1
2002,12:06:00,12:06:00,19,3,,0,0,1
2002,12:20:00,12:20:00,20,4,,0,0,1
2002,12:24:00,12:24:00,87,5,,0,0,1
2003,12:02:00,12:02:00,17,1,,0,0,1
2003,12:10:00,12:10:00,18,2,,0,0,1
2003,12:21:00,12:21:00,8,3,,0,0,1
2003,12:33:00,12:33:00,20,4,,0,0,1
2003,12:37:00,12:37:00,87,5,,0,0,1
2004,12:16:00,12:16:00,17,1,,0,0,1
2004,12:23:00,12:23:00,4,2,,0,0,1
2004,12:34:00,12:34:00,19,3,,0,0,1
2004,12:48:00,12:48:00,20,4,,0,0,1
2004,12:52:00,12:52:00,87,5,,0,0,1
2005,12:30:00,12:30:00,17,1,,0,0,1
2005,12:38:00,12:38:00,18,2,,0,0,1
2005,12:49:00,12:49:00,8,3,,0,0,1
2005,13:01:00,13:01:00,20,4,,0,0,1
2005,13:05:00,13:05:00,87,5,,0,0,1
2006,12:44:00,12:44:00,17,1,,0,0,1
2006,12:51:00,12:51:00,4,2,,0,0,1
2006,13:02:00,13:02:00,19,3,,0,0,1
2006,13:16:00,13:16:00,20,4,,0,0,1
2006,13:20:00,13:20:00,87,5,,0,0,1
2007,12:58:00,12:58:00,17,1,,0,0,1
2007,13:06:00,13:06:00,18,2,,0,0,1
2007,13:17:00,13:17:00,8,3,,0,0,1
2007,13:29:00,13:29:00,20,4,,0,0,1
2007,13:33:00,13:33:00,87,5,,0,0,1
2008,13:12:00,13:12:00,17,1,,0,0,1
2008,13:19:00,13:19:00,4,2,,0,0,1
2008,13:30:00,13:30:00,19,3,,0,0,1
2008,13:44:00,13:44:00,20,4,,0,0,1
2008,13:48:00,13:48:00,87,5,,0,0,1
2009,13:26:00,13:26:00,17,1,,0,0,1
2009,13:34:00,13:34:00,18,2,,0,0,1
2009,13:45:00,13:45:00,8,3,,0,0,1
2009,13:57:00,13:57:00,20,4,,0,0,1
2009,14:01:00,14:01:00,87,5,,0,0,1
2010,13:40:00,13:40:00,17,1,,0,0,1
2010,13:47:00,13:47:00,4,2,,0,0,1
2010,13:58:00,13:58:00,19,3,,0,0,1
2010,14:12:00,14:12:00,20,4,,0,0,1
2010,14:16:00,14:16:00,87,5,,0,0,1
2011,13:54:00,13:54:00,17,1,,0,0,1
2011,14:02:00,14:02:00,18,2,,0,0,1
2011,14:13:00,14:13:00,8,3,,0,0,1
2011,14:25:00,14:25:00,20,4,,0,0,1
2011,14:29:00,14:29:00,87,5,,0,0,1
2012,14:08:00,14:08:00,17,1,,0,0,1
2012,14:15:00,14:15:00,4,2,,0,0,1
2012,14:26:00,14:26:00,19,3,,0,0,1
2012,14:40:00,14:40:00,20,4,,0,0,1
2012,14:44:00,14:44:00,87,5,,0,0,1
2013,14:22:00,14:22:00,17,1,,0,0,1
2013,14:30:00,14:30:00,18,2,,0,0,1
2013,14:41:00,14:41:00,8,3,,0,0,1
2013,14:53:00,14:53:00,20,4,,0,0,1
2013,14:57:00,14:57:00,87,5,,0,0,1
2014,14:36:00,14:36:00,17,1,,0,0,1
2014,14:43:00,14:43:00,4,2,,0,0,1
2014,14:54:00,14:54:00,19,3,,0,0,1
2014,15:08:00,15:08:00,20,4,,0,0,1
2014,15:12:00,15:12:00,87,5,,0,0,1
2015,14:50:00,14:50:00,17,1,,0,0,1
2015,14:58:00,14:58:00,18,2,,0,0,1
2015,15:09:00,15:09:00,8,3,,0,0,1
2015,15:21:00,15:21:00,20,4,,0,0,1
2015,15:25:00,15:25:00,87,5,,0,0,1
2016,15:04:00,15:04:00,17,1,,0,0,1
2016,15:11:00,15:11:00,4,2,,0,0,1
2016,15:22:00,15:22:00,19,3,,0,0,1
2016,15:36:00,15:36:00,20,4,,0,0,1
2016,15:40:00,15:40:00,87,5,,0,0,1
2017,15:18:00,15:18:00,17,1,,0,0,1
2017,15:26:00,15:26:00,18,2,,0,0,1
2017,15:37:00,15:37:00,8,3,,0,0,1
2017,15:49:00,15:49:00,20,4,,0,0,1
2017,15:53:00,15:53:00,87,5,,0,0,1
2018,15:32:00,15:32:00,17,1,,0,0,1
2018,15:39:00,15:39:00,4,2,,0,0,1
2018,15:50:00,15:50:00,19,3,,0,0,1
2018,16:04:00,16:04:00,20,4,,0,0,1
2018,16:08:00,16:08:00,87,5,,0,0,1
2019,15:46:00,15:46:00,17,1,,0,0,1
2019,15:54:00,15:54:00,18,2,,0,0,1
2019,16:05:00,16:05:00,8,3,,0,0,1
2019,16:17:00,16:17:00,20,4,,0,0,1
2019,16:21:00,16:21:00,87,5,,0,0,1
2020,16:00:00,16:00:00,17,1,,0,0,1
2020,16:07:00,16:07:00,4,2,,0,0,1
2020,16:18:00,16:18:00,19,3,,0,0,1
2020,16:32:00,16:32:00,20,4,,0,0,1
2020,16:36:00,16:36:00,87,5,,0,0,1
2021,16:14:00,16:14:00,17,1,,0,0,1
2021,16:22:00,16:22:00,18,2,,0,0,1
2021,16:33:00,16:33:00,8,3,,0,0,1
2021,16:45:00,16:45:00,20,4,,0,0,1
2021,16:49:00,16:49:00,87,5,,0,0,1
2022,16:28:00,16:28:00,17,1,,0,0,1
2022,16:35:00,16:35:00,4,2,,0,0,1
2022,16:46:00,16:46:00,19,3,,0,0,1
2022,17:00:00,17:00:00,20,4,,0,0,1
2022,17:04:00,17:04:00,87,5,,0,0,1
2023,16:42:00,16:42:00,17,1,,0,0,1
2023,16:50:00,16:50:00,18,2,,0,0,1
2023,17:01:00,17:01:00,8,3,,0,0,1
2023,17:13:00,17:13:00,20,4,,0,0,1
2023,17:17:00,17:17:00,87,5,,0,0,1
2024,16:56:00,16:56:00,17,1,,0,0,1
2024,17:03:00,17:03:00,4,2,,0,0,1
2024,17:14:00,17:14:00,19,3,,0,0,1
2024,17:28:00,17:28:00,20,4,,0,0,1
2024,17:32:00,17:32:00,87,5,,0,0,1
2025,17:10:00,17:10:00,17,1,,0,0,1
2025,17:18:00,17:18:00,18,2,,0,0,1
2025,17:29:00,17:29:00,8,3,,0,0,1
2025,17:41:00,17:41:00,20,4,,0,0,1
2025,17:45:00,17:45:00,87,5,,0,0,1
2026,17:24:00,17:24:00,17,1,,0,0,1
2026,17:31:00,17:31:00,4,2,,0,0,1
2026,17:42:00,17:42:00,19,3,,0,0,1
2026,17:56:00,17:56:00,20,4,,0,0,1
2026,18:00:00,18:00:00,87,5,,0,0,1
2027,17:38:00,17:38:00,17,1,,0,0,1
2027,17:46:00,17:46:00,18,2,,0,0,1
2027,17:57:00,17:57:00,8,3,,0,0,1
2027,18:09:00,18:09:00,20,4,,0,0,1
2027,18:13:00,18:13:00,87,5,,0,0,1
2028,17:52:00,17:52:00,17,1,,0,0,1
